File 1,File 2,MSE,SSE
assyrian_1.jpg,3rd_century_egypt1.jpg,6458.544463818657,0.15493898609159892
3rd_century_egypt1.jpg,assyrian_1.jpg,6458.544463818657,0.15493898609159892
