Similarity,File 1,File 2
1.0,1.jpg,3.jpg
0.994140625,girl_lights.jpg,girl_lights_shrunk_to_1334x889.jpg
0.9755859375,girl_lights.jpg,girl_lights_waldo.jpg
0.9736328125,girl_lights_shrunk_to_1334x889.jpg,girl_lights_waldo.jpg
