Similarity,File 1,File 2,Time 1,Time 1 End,Period 1,Culture 1,Region 1,Time 2,Time 2 End,Period 2,Culture 2,Region 2
0.5244444444444445,hazor-lb-1,susa1,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5233333333333333,Diyala53,sin_nippur_2600bc,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5211111111111111,egypt_18_34,greece_27_2300BCE4,-1500,-1400,New Kingdom,Egyptian,Egypt,-2700,-2300,Cycladic,Cyclades,Aegean
0.5211111111111111,greece_27_2500BCE1,susa1,-2700,-2500,Cycladic,Cyclades,Aegean,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5211111111111111,anatolia_14_3,egypt_12d_9,-1400,-1300,Late Bronze,Hittite,Anatolia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.52,egypt19thc_4,susa3,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.52,egypt_18th_dynasty7_1,mesopotamia_27_25_7,-1600,-1300,New Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5188888888888888,anatolia_14_3,levant_14-12_3,-1400,-1300,Late Bronze,Hittite,Anatolia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5188888888888888,greece_27_2400BCE8,mesopotamia_27_25_7,-2700,-2400,Cycladic,Cyclades,Aegean,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5166666666666667,anatolia_14_3,levant_1400-1200BC_2,-1400,-1300,Late Bronze,Hittite,Anatolia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5166666666666667,greece_27_2200BCE7,greece_27_2400BCE8,-2700,-2200,Cycladic,Cyclades,Aegean,-2700,-2400,Cycladic,Cyclades,Aegean
0.5166666666666667,egypt_18d_61,sm_22_7,-1500,-1400,New Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5166666666666667,egypt19thc_4,egypt_19th_dynasty_2,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.5155555555555555,egypt_3rd_dynasty6,greece_27_2500BCE1,-2700,-2600,Old Kingdom,Egyptian,Egypt,-2700,-2500,Cycladic,Cyclades,Aegean
0.5155555555555555,egypt_18th_1,hazor-lb-1,-1600,-1300,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5155555555555555,Diyala53,sm_22_7,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5144444444444445,indus1,susa3,-2200,-1900,Harappan,Indus,India-Pakistan,-2400,-2200,Old Elamite,Elamite,Iran
0.5144444444444445,khafaji3,susa3,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.5144444444444445,indus2,khafaji3,-2200,-1900,Harappan,Indus,India-Pakistan,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.5133333333333333,egypt_3rd_dynasty6,mari5,-2700,-2600,Old Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5133333333333333,Diyala53,canaanite_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5133333333333333,diayla_9,egypt_5th_dynasty1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Old Kingdom,Egyptian,Egypt
