Point 1,Point 2,Value
29.872270358058024,26.49412792626394,3.254
35.17922138410418,39.060619608979444,2.5999999999999996
43.77224555030643,33.04800656205751,3.1049999999999995
35.88806082934152,33.920391615444125,3.1050000000000004
69.3858131204505,29.966788540594592,3.204
54.30141386472322,32.56479953626103,3.177
